"","Limit_Outdoor_Active","Limit_Exercise_Home","Limit_Exercise_Gym","Limit_People","Limit_Groups","Limit_Travel","Health_General","COVID_Worry","COVID_Too_Much_Time","COVID_Lot_Time","COVID_Afraid","COVID_Irritable","COVID_Guilty","COVID_Sad","COVID_Preoccupied","COVID_Stressed","Hrs_Screen","Hrs_Outdoor","Hrs_Exercise","Educ_Mom","Educ_Dad","Educ_Self","Income_Relative","Class_Self","Class_Mom","Class_Dad","Park_Use","Infected_Any","Female","BMI","Educ_College_Grad","ResponseId","Age","Source","GIS_ZIP","Ethnoracial_Group","COVID_F2_LostTime","COVID_F1_BadMoods","Type","Classification","Classification_High","Ethnoracial_Group_f","NHWhite_f","Ethnoracial_Group_White1_Asian2","Age_3Groups","Age_18to25","Source_NCSU","Class_Self_group","Class_Mom_group","Class_Dad_group","Income_Relative_group","Educ_Mom_group","Educ_Dad_group","Health_General_group","BMI_group","Hrs_Outdoor_group","Hrs_Screen_group","Hrs_Exercise_group"
"2060",3,1,5,5,5,5,2,5,7,5,99.44,92.11,50.7,100,67.18,100,9,1,0.4,3,3,4,2,1,3,3,3,0,1,25.9648647353757,0,"R_22V0BaFwOwAc0un","25 to 32","UnivMontana",59802,"NHWhite",0.906955775082345,1.2551392698985,"3","High",1,"NHWhite","1","1","25 to 32","0","0",1,2,2,1,1,1,1,3,2,2,1
"2061",3,1,5,5,5,5,3,5,6,6,39.86,81.13,30,70.14,68.17,70.99,9,2,0.5,5,5,5,2,2,3,3,2,1,1,21.2866913623101,1,"R_e8TM2LNpEHlEmwF","25 to 32","UnivMontana",59911,"NHWhite",0.904013207719535,0.305076202994963,"3","High",1,"NHWhite","1","1","25 to 32","0","0",1,2,2,1,2,2,2,2,3,2,1
"2062",1,1,5,5,5,5,5,4,5,3,38.73,60.42,63.38,67.18,49.44,60.14,6,3,2,5,7,3,4,4,4,4,2,1,0,21.1845116896954,0,"R_pzJGFAOAS4ygG0F","18 to 24","UnivMontana",30606,"NHWhite",-0.0625410190385581,-0.0957368138305414,"1","Med",0,"NHWhite","1","1","18 to 24","1","0",3,3,3,3,2,5,2,2,3,1,3
"2063",2,2,5,3,4,3,5,3,3,2,19.15,11.97,0,29.58,31.13,60.85,6.5,0.5,1,6,5,3,4,4,4,4,2,0,1,20.5264523850847,0,"R_863BkXyenvCeXjr","18 to 24","UnivMontana",57744,"NHWhite",-0.841213254278652,-0.995525903010648,"2","Low",0,"NHWhite","1","1","18 to 24","1","0",3,3,3,3,2,2,2,2,1,1,3
"2064",4,4,5,5,5,5,3,6,7,7,81.83,72.11,60.85,82.39,100,81.13,5,1,1,5,5,6,5,4,4,4,2,0,1,22.3152233648248,0,"R_siJcAEAGcq84GvD","25 to 32","UnivMontana",59801,"NHWhite",1.48891831671601,0.956529631580088,"3","High",1,"NHWhite","1","1","25 to 32","0","0",3,3,3,3,2,2,2,2,2,1,3
"2065",1,1,5,4,5,5,2,3,3,7,60.85,28.73,40,81.55,50.7,81.41,6.9,2,2,6,5,3,3,3,3,2,4,0,1,19.7394862563163,0,"R_21sMB3HCvhDHBjM","18 to 24","UnivMontana",59801,"NHWhite",0.112909540125393,0.119032947491365,"1","Med",0,"NHWhite","1","1","18 to 24","1","0",2,2,1,2,2,2,1,2,3,1,3
"2066",1,2,5,4,5,5,3,4,5,5,51.83,75.35,52.25,71.13,70.56,70.85,4,1.5,1,5,6,6,2,2,5,5,2,1,1,24.3659705970956,0,"R_xaLOROMOySqpSFj","33 to 44","UnivMontana",59847,"NHWhite",0.31910809872306,0.376141801792948,"3","High",1,"NHWhite","1","1","Over 32","0","0",1,3,3,1,2,5,2,2,2,1,3
"2067",2,1,5,4,5,5,4,4,5,5,0,23.17,0,16.02,58.2,22.53,8,0,0,5,5,4,2,2,2,2,3,0,0,22.4684214890709,0,"R_21b0seY3avizTlS","25 to 32","UnivMontana",59801,"NHWhite",0.31910809872306,-1.24447068885165,"1","Med",0,"NHWhite","1","1","25 to 32","0","0",1,1,1,1,2,2,2,2,1,2,1
"2068",4,3,5,5,5,5,4,5,5,6,70.14,40.99,61.55,40.28,82.68,81.55,7,1,1,6,5,5,4,4,4,3,2,1,0,20.2231711743725,1,"R_3huNfQLRuaqNNQ3","25 to 32","UnivMontana",59801,"NHWhite",0.710246081475916,0.209651869345694,"3","High",1,"NHWhite","1","1","25 to 32","0","0",3,3,2,3,2,2,2,2,2,1,3
"2069",2,1,5,4,5,4,5,3,5,5,66.13,66.13,61.29,65.16,77.1,74.52,7,2.9,1,3,2,3,3,2,1,1,1,0,1,20.3711100291941,0,"R_3GfGX5DhoVVOOFg","18 to 24","UnivMontana",83627,"NHWhite",0.118794674851013,0.44832933423201,"3","High",1,"NHWhite","1","1","18 to 24","1","0",1,1,1,2,1,1,2,2,3,1,3
"2070",3,1,1,5,5,4,4,5,4,7,26.06,60.99,21.69,79.01,60.99,60,10,0.7,0.4,5,6,6,4,3,5,5,2,0,0,23.2201435692044,0,"R_1jkZaV7awwKrjTK","33 to 44","UnivMontana",59801,"NHWhite",0.707303514113106,-0.0110490076109332,"3","High",1,"NHWhite","1","1","Over 32","0","0",2,3,3,3,2,5,2,2,1,2,1
"2071",2,4,5,4,5,5,4,5,5,6,61.27,91.41,29.86,60.42,24.93,60.85,3.5,4.5,5,3,6,3,3,3,2,4,3,0,0,22.150882360996,0,"R_UcqDM2BCVKFrTqh","25 to 32","UnivMontana",59801,"NHWhite",0.710246081475916,0.0609097741437708,"3","High",1,"NHWhite","1","1","25 to 32","0","0",2,1,3,2,1,5,2,2,3,1,3
"2072",1,1,5,5,4,5,4,5,5,5,70.99,91.83,8.03,80.99,90.7,80.99,10.2,1.4,1,4,4,6,3,2,3,3,3,1,0,22.3777750796242,0,"R_R2Dr2ySQy2AnnCp","25 to 32","UnivMontana",83704,"NHWhite",0.519421522595107,0.935718583062911,"3","High",1,"NHWhite","1","1","25 to 32","0","0",1,2,2,2,1,1,2,2,2,2,3
"2073",5,3,1,4,5,4,5,5,4,4,53.01,77.94,80.8,83.09,58.17,68.19,8.5,2.5,2,5,5,3,4,4,4,4,2,1,1,25.8243895734807,0,"R_PNAEayuOLQZJPgt","18 to 24","UnivMontana",96791,"NHWhite",0.134829837470679,0.378612549115739,"3","High",1,"NHWhite","1","1","18 to 24","1","0",3,3,3,3,2,2,2,3,3,2,3
"2074",4,1,1,5,5,4,4,3,4,6,29.44,60.2188383691457,0,70.7,39.44,60.28,9,3,3,3,3,2,4,2,2,1,1,0,0,22.150882360996,0,"R_1LFgSKH71fNX4Bh","18 to 24","UnivMontana",60062,"NHWhite",0.115852107488203,-0.2134165726374,"1","Med",0,"NHWhite","1","1","18 to 24","1","0",1,1,1,3,1,1,2,2,3,2,3
"2075",4,3,5,5,5,5,3,6,5,5,81.94,76.77,81.29,83.23,80.65,96.77,6.1,1,1.6,3,2,3,2,2,2,2,1,0,1,26.5710130815575,0,"R_2AGuFr0fhLFhUk2","18 to 24","UnivMontana",59741,"NHWhite",0.719734946467154,0.969874352141187,"3","High",1,"NHWhite","1","1","18 to 24","1","0",1,1,1,1,1,1,2,3,2,1,3
"2076",4,2,5,4,5,5,3,3,1,1,7.68,32.21,0,52.54,7.46,27.92,9.1,2.1,0.2,6,6,5,4,2,3,3,2,0,1,24.7791143853379,1,"R_1gpZTUAcMpWmnZQ","25 to 32","UnivMontana",59801,"NHWhite",-1.4195720656467,-1.1934599213965,"2","Low",0,"NHWhite","1","1","25 to 32","0","0",1,2,2,3,2,5,2,2,3,2,1
"2077",1,1,5,5,5,5,4,5,7,7,86.14,12.2,0,77,71.65,83.76,3,2,0,2,2,3,4,3,3,3,3,0,1,18.2900365800732,0,"R_1l5kAzU2WgS8NJm","25 to 32","UnivMontana",59802,NA,1.28860489284396,0.328876317659994,"3","High",1,NA,NA,NA,"25 to 32","0","0",2,2,2,3,1,1,2,2,3,1,1
"2078",1,1,5,4,5,5,3,3,3,5,12.96,61.13,31.27,63.66,35.92,30,6.1,2,0.8,6,7,5,4,4,4,4,4,0,1,21.6328924965542,1,"R_2EsYstzEwof3c5i","25 to 32","UnivMontana",59801,"NHWhite",-0.268739577636225,-0.636596888069856,"1","Med",0,"NHWhite","1","1","25 to 32","0","0",3,3,3,3,2,5,2,2,3,1,2
"2079",1,1,5,5,5,4,4,2,4,2,38.97,12.89,0,13.75,10.89,30.66,8,0.9,0,5,5,3,4,4,3,4,3,0,0,20.6928204715135,0,"R_26mMSXApYhEJeqy","18 to 24","UnivMontana",59602,"NHWhite",-0.847759551907081,-1.34247252257519,"2","Low",0,"NHWhite","1","1","18 to 24","1","0",3,2,3,3,2,2,2,2,1,2,1
"2080",3,1,4.91722355208411,4,5,5,4,3,3,5,40.56,24.51,34.37,24.93,50.28,71.13,8.5,2,0.5,4,5,4,3,1,3,3,2,0,0,19.6653174942152,0,"R_ymf5qmeWz6EmANP","25 to 32","UnivMontana",59802,"NHWhite",-0.268739577636225,-0.561561368337524,"1","Med",0,"NHWhite","1","1","25 to 32","0","0",1,2,2,2,1,2,2,2,3,2,1
"2081",2,1,5,4,5,5,4,5,4,6,28.73,60.56,0,65.77,50.28,59.44,7,1.5,1,2,3,3,1,1,2,2,3,0,0,25.1046262854279,0,"R_2xV1lF4TatMVl5l","33 to 44","UnivMontana",59802,"NHWhite",0.516478955232297,-0.177633234993054,"1","Med",0,"NHWhite","1","1","Over 32","0","0",1,1,1,1,1,1,2,3,2,1,3
"2082",2,1,5,3,5,4,3,5,3,3,81.41,28.87,28.87,60,15.63,65.21,5,1,0.5,5,2,3,4,1,4,4,4,0,0,41.0362726031574,0,"R_246IYXdRkfFKvIW","18 to 24","UnivMontana",59801,"NHWhite",-0.249761847653749,-0.275850440748297,"1","Med",0,"NHWhite","1","1","18 to 24","1","0",1,3,3,3,2,1,2,4,2,1,1
"2083",4,2,5,5,4,5,2,6,5,5,72.58,91.29,68.71,74.19,78.39,90.32,7,0.9,0,5,1,6,3,2,3,1,1,0,1,25.8481252256622,0,"R_2VC2ca3wExc5Y7B","18 to 24","UnivMontana",59801,NA,0.719734946467154,0.871289212224005,"3","High",1,NA,NA,NA,"18 to 24","1","0",1,2,1,2,2,1,1,3,1,1,1
"2084",5,5,5,5,5,5,3,5,2,2,58.74,44.99,54.15,32.38,22.35,16.33,3,5,2.2,6,5,3,4,4,4,4,1,0,1,23.627607851729,0,"R_2y1kQkN8ZS8cunG","18 to 24","UnivMontana",97140,"NHWhite",-0.634353532778177,-0.853329732191724,"1","Med",0,"NHWhite","1","1","18 to 24","1","0",3,3,3,3,2,2,2,2,3,1,3
"2085",2,1,1,4,5,4,3,2,1,1,3.66,80.99,0.14,9.01,70.99,91.13,8,0.8,0.9,3,2,3,1,1,1,2,2,1,1,24.2103652251382,0,"R_zSkCOQP6cmcBqhj","25 to 32","UnivMontana",59801,"NHWhite",-1.61988548951875,-0.24148379103939,"1","Med",0,"NHWhite","1","1","25 to 32","0","0",1,1,1,1,1,1,2,2,1,2,2
"2086",4,2,5,5,5,5,2,6,5,7,71.44,96.47,8,60.04,17.76,74.37,11.4,2,1.8,2,2,5,1,1,1,1,1,0,1,30.8489461876883,1,"R_2TF47TRBvIdSV0w","25 to 32","UnivMontana",59801,"NHWhite",1.10138406422877,0.217447186737389,"3","High",1,"NHWhite","1","1","25 to 32","0","0",1,1,1,1,1,1,1,4,3,2,3
"2087",4,3,5,4,5,5,2,6,5,5,65.49,24.37,23.38,59.01,87.04,76.76,4.5,2,0.5,4,6,4,2,3,3,3,2,0,0,31.8724616115899,0,"R_2xSqBxxln4eK7Gy","33 to 44","UnivMontana",59808,NA,0.719734946467154,0.192841651724503,"3","High",1,NA,NA,NA,"Over 32","0","0",2,2,2,1,1,5,1,4,3,1,1
"2088",4,3,5,4,5,4,2,6,7,6,31.29,61.94,67.74,64.52,90.32,98.39,8.2,1.7,1.9,3,2,6,1,2,3,3,2,0,1,28.974775258528,0,"R_3KxxdPF75nCJweo","25 to 32","UnivMontana",59802,"NHWhite",1.2980937578352,0.438652517557572,"3","High",1,"NHWhite","1","1","25 to 32","0","0",1,2,2,1,1,1,1,3,2,2,3
"2089",4,4,5,4,4,4,4,1,1,1,7.1,81.29,0.32,82.9,85.48,87.74,6.9,0.1,0,4,2,3,2,2,1,2,2,1,1,23.7770475540951,0,"R_3DoV2ZkVmBAPrzE","18 to 24","UnivMontana",59801,"NHWhite",-1.82019891339079,0.417807125243204,"1","Med",0,"NHWhite","1","1","18 to 24","1","0",1,1,1,1,1,1,2,2,1,1,1
"2090",5,2,5,5,5,5,5,6,6,7,60.7,100,0,80.99,81.27,70.56,9,2,1,2,6,4,4,3,3,4,1,0,0,26.4993277457295,0,"R_cvDwGZ1GxBvVrtT","25 to 32","UnivMontana",59821,"NHWhite",1.29515119047239,0.768116773400525,"3","High",1,"NHWhite","1","1","25 to 32","0","0",2,2,3,3,1,5,2,3,3,2,3
"2091",3,4,5,4,4,5,1,3,7,5,0,84.42,63.19,66.85,43.41,59.05,6.7,2,0,2,2,4,3,2,2,2,3,1,1,23.1724403878495,0,"R_3qsQaHClkmCXU2U","18 to 24","UnivMontana",59457,"NHWhite",0.50632892733825,-0.265573676652721,"1","Med",0,"NHWhite","1","1","18 to 24","1","0",1,1,1,2,1,1,1,2,3,1,1
"2092",5,3,5,4,5,4,3,6,5,5,29.3,100,0.14,71.83,7.75,91.83,9.5,0.5,0.6,5,5,3,3,3,3,3,1,0,1,28.3424139536614,0,"R_1pQCzU1ty2oYm43","18 to 24","UnivMontana",59801,"NHWhite",0.719734946467154,0.0779139475734594,"3","High",1,"NHWhite","1","1","18 to 24","1","0",2,2,2,2,2,2,2,3,1,2,2
"2093",3,1,5,4,4,5,3,1,1,1,0,9.01,0,0,18.73,18.59,4.5,3,2,5,5,4,3,2,2,2,4,0,0,21.1845116896954,0,"R_3yYAIHRMyRFmQN3","25 to 32","UnivMontana",59803,"NHWhite",-1.82019891339079,-1.79095578747141,"2","Low",0,"NHWhite","1","1","25 to 32","0","0",1,1,1,2,2,2,2,2,3,1,3
"2094",3,3,5,4,5,5,3,5,5,5,66.19,76.22,27.22,72.49,63.9,89.97,4.5,5,3,5,5,3,4,4,4,4,1,1,1,25.7930641305069,0,"R_1Qg6I7E7rnlcqvm","18 to 24","UnivMontana",83814,"NHWhite",0.519421522595107,0.59292781843364,"3","High",1,"NHWhite","1","1","18 to 24","1","0",3,3,3,3,2,2,2,3,3,1,3
"2095",1,1,5,5,5,5,4,3,3,5,60.85,70.7,62.39,82.39,70.85,71.41,10.4,1.5,1.5,6,6,5,3,3,3,4,5,0,1,20.4680444390474,1,"R_31TLpOogKAkwEo3","33 to 44","UnivMontana",59803,"NHWhite",-0.268739577636225,0.499349514431369,"1","Med",0,"NHWhite","1","1","Over 32","0","0",2,2,3,2,2,5,2,2,2,2,3
"2096",4,3,5,4,5,4,4,1,1,1,0,0,0,0,0,0,2.5,0.9,0.5,5,5,3,5,4,4,4,2,0,0,23.0125740949756,0,"R_3n8cmD0us6AX9Am","18 to 24","UnivMontana",59801,"NHWhite",-1.82019891339079,-2.13707145573353,"2","Low",0,"NHWhite","1","1","18 to 24","1","0",3,3,3,3,2,2,2,2,1,1,1
"2097",5,4,1,5,5,5,2,1,7,2,19.58,100,0,29.15,75.21,69.86,12,0.1,1,5,3,5,4,4,4,3,1,0,1,17.1647706576663,1,"R_1djpgyvKiTKpdIU","25 to 32","UnivMontana",59801,"NHWhite",-0.466771597048271,0.0303706456302047,"1","Med",0,"NHWhite","1","1","25 to 32","0","0",3,3,2,3,2,1,1,1,1,2,3
"2098",3,3,5,4,4,4,2,4,4,4,35.7334421623188,54.0751295269412,1.36,26.08,23.8,45.0065903199781,12,0.3,0.2,5,5,5,3,1,2,2,1,0,0,22.5186575719412,1,"R_1otisvSztN1lkp3","18 to 24","UnivMontana",59801,"NHWhite",-0.0654835864013682,-0.775811163942815,"1","Med",0,"NHWhite","1","1","18 to 24","1","0",1,1,1,2,2,2,1,2,1,2,1
"2099",3,2,5,4,5,4,2,4,2,3,18.87,34.51,0.14,21.41,50.99,35.21,6.1,1.7,0.1,2,2,5,2,2,2,1,3,0,0,27.1966784758803,1,"R_1HhlBHWQdunZlF6","25 to 32","UnivMontana",59801,"NHWhite",-0.643842397769415,-0.943237252950781,"2","Low",0,"NHWhite","1","1","25 to 32","0","0",1,1,1,1,1,1,1,3,2,1,1
"2100",1,1,5,5,5,5,3,6,6,5,27.32,71.13,0,63.1,60.99,70,6,3,1,3,3.13631055751076,3,3,3,1,1.88809678752494,4,0,0,28.8890811345637,0,"R_3q8notO1hjMBnIs","45 to 54","UnivMontana",59808,NA,0.913502072710773,0.0280924136192043,"3","High",1,NA,NA,NA,"Over 32","0","0",2,1,1,2,1,1,2,3,3,1,3
"2101",4,4,5,5,5,4,1,6,6,6,71.5,83.71,59.34,93.33,78.78,79.12,8,0.5,0.2,2,4,3,4,1,4,4,1,1,1,24.0306789207328,0,"R_3ipZV1xG9gwHFby","25 to 32","UnivMontana",59808,"NHWhite",1.10432663159158,0.869476744653704,"3","High",1,"NHWhite","1","1","25 to 32","0","0",1,3,3,3,1,1,1,2,1,2,1
"2102",3,2,5,4,5,4,3,3,3,3,55.21,59.86,74.23,64.51,58.03,60.14,6.2,1.9,0.8,5,5,3,3,2,2,1,3,0,1,23.4033530509669,0,"R_5A0Qf6Gc1UwNeXT","18 to 24","UnivMontana",59801,"NHWhite",-0.650388695397843,0.0660917423423424,"1","Med",0,"NHWhite","1","1","18 to 24","1","0",1,1,1,2,2,2,2,2,2,1,2
"2103",4,3,5,4,5,5,4,3,3,3,29.3,29.72,0,70.56,90.99,39.86,8,1,1,5,4,4,2,1,3,3,3,0,0,24.3921900088698,0,"R_2xJCQcTKjBFJDwf","25 to 32","UnivMontana",59801,"NHWhite",-0.650388695397843,-0.199538130437227,"1","Med",0,"NHWhite","1","1","25 to 32","0","0",1,2,2,1,2,1,2,2,2,2,3
"2104",5,4,5,5,5,5,3,1,2,2,7.32,59.72,8.59,60.28,0,6.62,12,2.4,0.5,2,2,5,3,4,2,1,1,1,1,33.2276054212602,1,"R_2y71mBjag4Fzksv","25 to 32","UnivMontana",59864,NA,-1.43560722826637,-1.16087961324803,"2","Low",0,NA,NA,NA,"25 to 32","0","0",3,1,1,2,1,1,2,4,3,2,1
"2105",4,2,5,5,5,5,2,5,5,5,0,84.36,23.24,100,82.53,59.44,6.5,0.5,0.7,3,2,3,2,1,1,1,1,1,0,24.9651561393978,0,"R_1CBo72exEAIZK3L","25 to 32","UnivMontana",59801,"NHWhite",0.519421522595107,0.277408862860764,"3","High",1,"NHWhite","1","1","25 to 32","0","0",1,1,1,1,1,1,1,2,1,1,2
"2106",1,1,5,4,5,4,4,6,5,6,51.0454174026907,56.2,0,55.63,72.54,49.86,4,3,2,5,2,5,3,1,2,2,3,1,0,24.3659705970956,1,"R_pfyhCht8ydqzhrX","25 to 32","UnivMontana",59801,"NHWhite",0.910559505347963,-0.0253288016685224,"3","High",1,"NHWhite","1","1","25 to 32","0","0",1,1,1,2,2,1,2,2,3,1,3
"2107",3,1,5,5,5,4,3,3,6,6,29.44,40.14,0,50.99,70.7,100,12,1,0.5,5,7,5,3,2,3,3,1,0,1,25.6060512121024,1,"R_1lfYwPF9Npi27I5","25 to 32","UnivMontana",59801,"NHWhite",0.50338635997544,0.0342268943298388,"3","High",1,"NHWhite","1","1","25 to 32","0","0",1,2,2,2,2,5,2,3,2,2,1
"2108",4,4,5,3,5,5,3,3,1,3,18.87,9.3,5.63,0.14,10,35.49,12,1,0.3,5,6,3,3,3,3,3,1,0,0,27.7058531223461,0,"R_3lKcoNI580AiAVk","18 to 24","UnivMontana",59802,"NHWhite",-1.03792294788508,-1.58666439134161,"2","Low",0,"NHWhite","1","1","18 to 24","1","0",2,2,2,2,2,5,2,3,2,2,1
"2109",1,1,5,3,5,4,4,1,5,3,0,23.53,14.12,7.45,16.08,14.12,10,2,0,6,5,5,1,1,3,1,5,0,0,24.4072755552772,1,"R_3KxpBSzleI7h2io","33 to 44","UnivMontana",59801,"NHWhite",-0.6634812906547,-1.68627776691267,"2","Low",0,"NHWhite","1","1","Over 32","0","0",1,2,1,1,2,2,2,2,3,2,1
"2110",2,2,5,4,5,4,4,5,5,6,59.48,37.31,28.15,68.45,38.84,62.02,11,3,1.5,3,4,4,1,1,1,1,3,0,0,23.0558894759765,0,"R_2uwXKKZCFHSDItm","25 to 32","UnivMontana",59801,"Hisp",0.710246081475916,-0.163731225014321,"3","High",1,"Hisp","0","0","25 to 32","0","0",1,1,1,1,1,1,2,2,3,2,3
"2111",1,1,5,4,5,2,3,1,2,2,8.73,80.85,8.31,29.86,70.85,39.3,6,0.5,0,5,5,3,3,2,3,3,3,0,1,23.5674082939861,0,"R_CfB2DXecVwXz9XH","18 to 24","UnivMontana",95757,"NHWhite",-1.43560722826637,-0.445007883722415,"1","Med",0,"NHWhite","1","1","18 to 24","1","0",1,2,2,2,2,2,2,2,1,1,1
"2112",3,4,4,3,4,5,3,4,3,4,74.37,64.79,35.77,60.28,58.87,73.66,6,2,1,5,5,3,3,3,4,4,3,0,1,18.0230091905496,0,"R_3NCnXhREC6jPsg3","18 to 24","UnivMontana",59801,"NHWhite",-0.259250712644987,0.319392755366126,"1","Med",0,"NHWhite","1","1","18 to 24","1","0",2,3,3,2,2,2,2,2,3,1,3
"2113",1,1,5,5,5,4,4,3,3,3,13.94,4.08,18.59,0,9.01,9.01,9.5,1,1,5,7,6,4,4,4,4,3,0,0,25.7268636136071,0,"R_1qXlrRv8Oay7uPZ","33 to 44","UnivMontana",59802,"NHWhite",-0.650388695397843,-1.86951173047373,"2","Low",0,"NHWhite","1","1","Over 32","0","0",3,3,3,3,2,5,2,3,2,2,3
"2114",3,2,5,4,5,5,3,3,4,3,50.99,49.58,20,29.01,60,60,5,1.5,0.2,3,3.13631055751076,3,2,2,1,1.72274036612171,3,0,0,25.0902326650332,0,"R_1ojnBcNBvkJHu5f","18 to 24","UnivMontana",59801,"NHWhite",-0.456621569154224,-0.287810440415628,"1","Med",0,"NHWhite","1","1","18 to 24","1","0",1,1,1,1,1,1,2,3,2,1,1
"2115",1,1,5,3,5,5,3,5,2,1,10,61.69,0,29.44,78.45,72.11,9,2,0.5,4,5,4,3,1,4,3,4,0,0,24.2761630544424,0,"R_2AGTnLM3GxSzfDn","25 to 32","UnivMontana",59802,"NHWhite",-0.825178091658986,-0.268746304001331,"1","Med",0,"NHWhite","1","1","25 to 32","0","0",1,3,2,2,1,2,2,2,3,2,1
"2116",1,1,5,4,4,5,3,1,1,1,8.42,0,0,8.85,0,0,8,4.5,4,6,3,3,3,3,3,3,3,0,0,22.8892451063625,0,"R_1FFLeBTRfByLCKa","25 to 32","UnivMontana",59802,"NHWhite",-1.82019891339079,-2.00953523446628,"2","Low",0,"NHWhite","1","1","25 to 32","0","0",2,2,2,2,2,1,2,2,3,2,3
"2117",5,1,5,5,5,5,3,2,2,3,9.72,40.42,9.01,71.27,74.23,20.85,9.4,0.5,1.4,7,7,6,3,1,3,3,3,1,1,24.9610298037164,0,"R_3k1YKor8i2SyMs6","25 to 32","UnivMontana",59801,"NHWhite",-1.04446924551351,-0.53238292464097,"1","Med",0,"NHWhite","1","1","25 to 32","0","0",1,2,2,2,2,5,2,2,1,2,3
"2118",5,4,5,5,5,5,3,5,7,7,49.58,61.41,82.96,93.1,80.7,81.13,9.1,0.659105914981385,0.4,7,6,5,5,2,4,4,1,0,1,22.3142018549662,1,"R_2ff9y8TuSu09NS0","18 to 24","UnivMontana",NA,"NHAsian",1.28860489284396,0.577967462421998,"3","High",1,"NHAsian","0","2","18 to 24","1","0",1,3,3,3,2,5,2,2,1,2,1
"2119",2,2,4,3,4,4,3,1,1,2,3.8,81.97,66.34,81.13,65.49,34.93,8,0.5,1,3,2,3,1,2,2,2,2,0,0,19.3702685364554,0,"R_3lDJfZC8LESD1ft","18 to 24","UnivMontana",57730,"NHWhite",-1.62937435450998,-0.166075426063424,"1","Med",0,"NHWhite","1","1","18 to 24","1","0",1,1,1,1,1,1,2,2,1,2,3
"2120",2,1,5,5,5,5,4,2,5,5,23.94,49.72,0,29.58,64.93,75.49,8,1,1,5,5,5,5,3,4,4,4,0,1,23.5387974030955,1,"R_1q36IdfddFs3vZo","18 to 24","UnivMontana",NA,"NHWhite",-0.0815187490210346,-0.326509153627747,"1","Med",0,"NHWhite","1","1","18 to 24","1","0",2,3,3,3,2,2,2,2,2,2,3
"2121",1,1,5,5,5,5,3,5,5,6,51.13,66.76,9.44,71.69,80.85,49.72,10,3,0.5,6,6,6,3,3,3,3,3,1,0,27.0645075892228,0,"R_1Nn51tXgtqH8KUI","25 to 32","UnivMontana",59803,"NHWhite",0.710246081475916,0.231073619605551,"3","High",1,"NHWhite","1","1","25 to 32","0","0",2,2,2,2,2,5,2,3,3,2,1
"2122",4,4,5,4,5,5,1,7,7,7,69.86,98.31,18.45,80.99,99.01,81.55,10.2,0,0,5,5,5,1,1,2,1,4,1,1,34.9709929523665,1,"R_3iqJjnNhwmKCRSO","25 to 32","UnivMontana",59801,NA,1.68923174058806,1.04026501046,"3","High",1,NA,NA,NA,"25 to 32","0","0",1,1,1,1,2,2,1,4,1,2,1
"2123",2,1,5,5,5,5,4,5,6,6,42.83,29.77,64.91,73.22,64.81,61.69,8,3,0.6,5,2,5,3,2,3,3,3,0,1,21.6178726346741,1,"R_9ZeOvbMuzfFZ6V3","25 to 32","UnivMontana",59801,"NHWhite",0.904013207719535,-0.1113051901056,"3","High",1,"NHWhite","1","1","25 to 32","0","0",1,2,2,2,2,1,2,2,3,2,2
"2124",2,1,5,5,5,5,1,5,4,6,39.58,29.3,60.28,80.85,80.7,29.3,6,0.5,0,5,5,5,4,2,3,4,3,1,1,19.2643100367511,1,"R_2fm2Q32cou9r3l4","25 to 32","UnivMontana",59801,"NHWhite",0.516478955232297,-0.208229380316457,"1","Med",0,"NHWhite","1","1","25 to 32","0","0",1,2,3,3,2,2,1,2,1,1,1
"2125",2,2,5,4,5,5,4,5,4,5,30.42,93.1,82.11,40.14,70.28,61.55,6.1,1.5,1.4,5,7,3,4,2,3,5,4,1,1,23.7770475540951,0,"R_1DPf2E3qkIY91kN","18 to 24","UnivMontana",98407,NA,0.325654396351488,0.0423238268152864,"3","High",1,NA,NA,NA,"18 to 24","1","0",1,2,3,3,2,5,2,2,2,1,3
"2126",1,1,5,3,5,5,4,2,2,2,5.35,76.06,3.66,14.65,49.58,29.58,4.9,5,2.5,3,1,4,1,1,2,1,3,0,0,25.6781959875096,0,"R_UKeu4PBPT7ijJo5","25 to 32","UnivMontana",59801,"NHWhite",-1.23529380439432,-0.850635205130085,"2","Low",0,"NHWhite","1","1","25 to 32","0","0",1,1,1,1,1,1,2,3,3,1,3
"2127",2,1,5,4,5,5,4,5,6,6,65.07,39.01,80.42,90.56,69.86,68.45,10.1,0,0,5,5,6,3,4,4,4,1,0,1,21.2183191832809,0,"R_Rk8pEBNogM8Pup3","25 to 32","UnivMontana",96704,NA,0.904013207719535,0.335759144205833,"3","High",1,NA,NA,NA,"25 to 32","0","0",3,3,3,2,2,2,2,2,1,2,1
"2128",5,5,5,5,5,5,2,7,7,7,50.14,29.86,100,50,82.11,100,8.1,1.9,0.9,6,5,5,3,3,3,3,3,0,1,35.1534503069006,1,"R_2OYWqIxUKKtmU0Z","25 to 32","UnivMontana",59802,"NHWhite",1.68923174058806,0.191622206843452,"3","High",1,"NHWhite","1","1","25 to 32","0","0",2,2,2,2,2,2,1,4,2,2,2
